,ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
1063,DE0006602006,G1A,GEA GROUP AG,Common stock,EUR,2505051,2018-10-10,13:08,27.6,27.6,27.58,27.58,969,6
1064,DE000A1K03W5,99SC,STARAMBA SE  O.N.,Common stock,EUR,2504496,2018-10-10,13:08,29.5,29.5,29.5,29.5,15,1
1065,DE0005470306,EVD,CTS EVENTIM KGAA,Common stock,EUR,2504934,2018-10-10,13:08,34.0,34.0,34.0,34.0,163,1
1066,DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2018-10-10,13:08,71.84,71.84,71.81,71.81,4604,17
1067,DE0007257503,CEC,CECONOMY AG  ST O.N.,Common stock,EUR,2505090,2018-10-10,13:08,4.433,4.438,4.433,4.438,4225,7
1068,LU1681045537,CE8G,AIS-AM.MSCI WLD E.E.EOC,ETF,EUR,3127775,2018-10-10,13:08,288.7,288.7,288.7,288.7,15,1
1069,IE00BJZ2DC62,XRSM,X(IE)-RUSSELL MIDCAP 1CDL,ETF,EUR,2505422,2018-10-10,13:08,20.51,20.51,20.51,20.51,2000,4
1070,DE0006062144,1COV,COVESTRO AG  O.N.,Common stock,EUR,2505008,2018-10-10,13:08,63.76,63.76,63.7,63.7,1141,5
1071,DE000A2DAM03,AAG,AUMANN AG  INH O.N.,Common stock,EUR,2504639,2018-10-10,13:08,47.75,47.9,47.75,47.9,367,3
1072,DE0005933972,EXS2,ISHARES TECDAX UCITS ETF,ETF,EUR,2504991,2018-10-10,13:08,24.035,24.035,24.035,24.035,625,1
1073,DE000SHL1006,SHL,SIEMENS HEALTH.AG NA O.N.,Common stock,EUR,3058562,2018-10-10,13:08,33.8,33.8,33.765,33.775,1351,6
1074,DE0005664809,EVT,EVOTEC AG O.N.,Common stock,EUR,2504963,2018-10-10,13:08,16.195,16.24,16.16,16.165,20086,28
1075,NL0012169213,QIA,"QIAGEN NV         EO -,01",Common stock,EUR,2506272,2018-10-10,13:08,30.52,30.53,30.52,30.53,860,5
1076,DE0005190003,BMW,BAY.MOTOREN WERKE AG ST,Common stock,EUR,2504900,2018-10-10,13:08,75.68,75.71,75.67,75.7,7057,17
1077,DE0007551509,UZU,UZIN UTZ AG O.N.,Common stock,EUR,2505108,2018-10-10,13:08,62.5,62.5,62.5,62.5,105,1
1078,DE0005313704,AFX,CARL ZEISS MEDITEC AG,Common stock,EUR,2504922,2018-10-10,13:08,65.2,65.2,65.1,65.15,514,7
1079,IE0008471009,EUN2,ISHSII-EURO STOXX50 EODIS,ETF,EUR,2506399,2018-10-10,13:08,33.52,33.52,33.52,33.52,460,1
1080,DE000UNSE018,UN01,UNIPER SE  NA O.N.,Common stock,EUR,2504856,2018-10-10,13:08,25.5,25.5,25.49,25.5,2245,8
1081,DE0008430026,MUV2,MUENCH.RUECKVERS.VNA O.N.,Common stock,EUR,2505134,2018-10-10,13:08,195.05,195.05,195.05,195.05,275,5
1082,DE000LED4000,OSR,OSRAM LICHT AG NA O.N.,Common stock,EUR,2504813,2018-10-10,13:08,32.27,32.27,32.26,32.26,721,2
1083,DE0005557508,DTE,DT.TELEKOM AG NA,Common stock,EUR,2504954,2018-10-10,13:08,14.36,14.36,14.345,14.35,72812,14
1084,DE0005200000,BEI,BEIERSDORF AG O.N.,Common stock,EUR,2504906,2018-10-10,13:08,91.7,91.72,91.7,91.7,499,4
1085,DE000CBK1001,CBK,COMMERZBANK AG,Common stock,EUR,2504665,2018-10-10,13:08,8.782,8.783999999999999,8.782,8.783999999999999,1527,3
1086,IE00BYYR0D71,VLIQ,VANG.GBL LIQ.FAC.U.ETF DL,ETF,EUR,2749240,2018-10-10,13:08,29.805,29.805,29.805,29.805,385,1
1087,DE000A2E4MK4,NUVA,NORATIS AG  INH. O.N.,Common stock,EUR,2519875,2018-10-10,13:08,22.6,22.6,22.6,22.6,166,1
1088,IE00B5L8K969,CEBL,ISHSVII-MSCI EM AS.DL ACC,ETF,EUR,2505690,2018-10-10,13:08,117.04,117.04,117.04,117.04,60,1
1089,FI0009000681,NOA3,"NOKIA OYJ EO-,06",Common stock,EUR,2505156,2018-10-10,13:08,4.553,4.553,4.553,4.553,3442,1
1090,DE0007165631,SRT3,SARTORIUS AG VZO O.N.,Common stock,EUR,2505079,2018-10-10,13:08,124.8,124.8,124.7,124.8,490,5
1091,DE000PAT1AG3,PAT,PATRIZIA IMMOBILIEN NA ON,Common stock,EUR,2504817,2018-10-10,13:08,16.56,16.56,16.56,16.56,667,1
1092,DE000STRA555,SBS,STRATEC BIOMEDICAL  NA ON,Common stock,EUR,2504851,2018-10-10,13:08,51.3,51.3,51.3,51.3,23,1
1093,US3682872078,GAZ,GAZPROM ADR SP./2 RL 5L 5,Common stock,EUR,2506491,2018-10-10,13:08,4.41,4.41,4.41,4.41,4000,1
1094,DE000A14ZT85,USPY,L+G-L+G CYB.SEC.U.ETF DZ,ETF,EUR,2504597,2018-10-10,13:08,12.145999999999999,12.145999999999999,12.145999999999999,12.145999999999999,5000,1
1095,DE000WAF3001,WAF,SILTRONIC AG NA O.N.,Common stock,EUR,2504859,2018-10-10,13:08,92.92,92.92,92.9,92.9,181,5
1096,DE0005408116,ARL,AAREAL BANK AG,Common stock,EUR,2504927,2018-10-10,13:08,36.17,36.18,36.17,36.18,93,2
1097,DE000KC01000,KCO,KLOECKNER + CO SE NA O.N.,Common stock,EUR,2504810,2018-10-10,13:08,9.48,9.48,9.48,9.48,197,2
1098,DE0006464506,LEI,LEIFHEIT AG O.N.,Common stock,EUR,2505042,2018-10-10,13:08,17.28,17.28,17.28,17.28,291,1
1099,DE0007472060,WDI,WIRECARD AG,Common stock,EUR,2505101,2018-10-10,13:08,174.45,174.65,173.9,174.2,5219,50
1100,US01609W1027,AHLA,ALIBABA GR.HLDG SP.ADR 1,Common stock,EUR,2506421,2018-10-10,13:08,125.4,125.4,125.4,125.4,40,2
1101,FR0000130809,SGE,"STE GENERALE INH. EO 1,25",Common stock,EUR,2505184,2018-10-10,13:08,37.02,37.02,37.02,37.02,58,1
1102,DE000A0H08M3,EXH1,IS.S.E.600 OIL+G.U.ETF A.,ETF,EUR,2504330,2018-10-10,13:08,36.59,36.59,36.59,36.59,267,2
1103,US92826C8394,3V64,"VISA INC. CL. A DL -,0001",Common stock,EUR,2506594,2018-10-10,13:08,123.82,123.82,123.82,123.82,40,1
1104,DE0005785604,FRE,FRESENIUS SE+CO.KGAA O.N.,Common stock,EUR,2504973,2018-10-10,13:08,67.92,67.92,67.9,67.9,1623,8
1105,DE0005565204,DUE,DUERR AG O.N.,Common stock,EUR,2504956,2018-10-10,13:08,33.16,33.25,33.1,33.1,2340,24
1106,DE000PAH0038,PAH3,PORSCHE AUTOM.HLDG VZO,Common stock,EUR,2504816,2018-10-10,13:08,55.6,55.6,55.6,55.6,89,3
1107,LU0292106241,DXSN,XTR.SHORTDAX DAILY SW. 1C,ETF,EUR,2504270,2018-10-10,13:08,21.93,21.93,21.93,21.93,3000,1
1108,DE000A1H8BV3,NOEJ,NORMA GROUP SE NA O.N.,Common stock,EUR,2504474,2018-10-10,13:08,50.65,50.65,50.65,50.65,116,2
1109,DE0007037129,RWE,RWE AG ST O.N.,Common stock,EUR,2505072,2018-10-10,13:08,17.395,17.395,17.39,17.39,4335,7
1110,DE0005140008,DBK,DEUTSCHE BANK AG NA O.N.,Common stock,EUR,2504888,2018-10-10,13:08,9.766,9.767000000000001,9.764,9.767000000000001,2010,4
1111,DE000A161N30,GLJ,GRENKE AG NA O.N.,Common stock,EUR,2504606,2018-10-10,13:08,93.55,93.6,93.55,93.6,945,6
1112,DE000A1PHFF7,BOSS,HUGO BOSS AG NA O.N.,Common stock,EUR,2504512,2018-10-10,13:08,62.38,62.38,62.36,62.38,130,4
1113,DE0007664005,VOW,VOLKSWAGEN AG ST O.N.,Common stock,EUR,2505113,2018-10-10,13:08,143.3,143.3,143.3,143.3,14,1
1114,IE00BSPLC298,ZPRX,SSGA S.E.E.II-M.E.S.C.V.W,ETF,EUR,2505495,2018-10-10,13:08,34.65,34.65,34.65,34.65,1500,1
1115,DE0006048432,HEN3,HENKEL AG+CO.KGAA VZO,Common stock,EUR,2505004,2018-10-10,13:08,96.34,96.38,96.34,96.38,179,4
1116,DE0007235301,SGL,SGL CARBON SE O.N.,Common stock,EUR,2505087,2018-10-10,13:08,8.52,8.53,8.52,8.53,2045,8
1117,IE00BYZK4552,2B76,ISHS IV-AUTO.+ROBOTIC.ETF,ETF,EUR,2505551,2018-10-10,13:08,5.997999999999999,5.997999999999999,5.997999999999999,5.997999999999999,1600,1
1118,LU0290355717,DBXN,XTR.II EUROZ.GOV.BD 1C,ETF,EUR,2505831,2018-10-10,13:08,225.62,225.62,225.62,225.62,627,2
1119,US0382221051,AP2,APPLIED MATERIALS INC.,Common stock,EUR,2506435,2018-10-10,13:08,30.33,30.33,30.33,30.33,240,1
1120,US0231351067,AMZ,"AMAZON.COM INC.    DL-,01",Common stock,EUR,2506427,2018-10-10,13:08,1617.07,1617.07,1616.12,1616.12,14,2
1121,DE0006305006,DEZ,DEUTZ AG O.N.,Common stock,EUR,2505037,2018-10-10,13:08,7.085,7.09,7.085,7.09,883,2
1122,DE000TUAG000,TUI1,TUI AG NA O.N.,Common stock,EUR,2504855,2018-10-10,13:08,15.725,15.725,15.725,15.725,34,1
1123,DE0006599905,MRK,MERCK KGAA O.N.,Common stock,EUR,2505050,2018-10-10,13:08,91.18,91.2,91.16,91.16,1461,16
1124,DE000A2E4L75,LINU,LINDE AG O.N. Z.UMT.,Common stock,EUR,2600157,2018-10-10,13:08,208.7,208.7,208.6,208.6,522,6
1125,DE0008232125,LHA,LUFTHANSA AG VNA O.N.,Common stock,EUR,2505130,2018-10-10,13:08,19.565,19.57,19.565,19.565,2644,5
1126,DE0006231004,IFX,INFINEON TECH.AG NA O.N.,Common stock,EUR,2505024,2018-10-10,13:08,18.3,18.3,18.29,18.295,4667,7
1127,FR0000121972,SND,SCHNEIDER ELEC. INH. EO 4,Common stock,EUR,2505178,2018-10-10,13:08,63.58,63.58,63.58,63.58,150,1
1128,FI0009007132,FOT,"FORTUM OYJ        EO 3,40",Common stock,EUR,2505160,2018-10-10,13:08,20.67,20.68,20.67,20.68,2500,2
1129,DE000A0F5UE8,EXXU,IS.DJ CHINA OFFS.50 U.ETF,ETF,EUR,2504302,2018-10-10,13:08,41.22,41.22,41.22,41.22,115,1
1130,CH0038389992,BBZA,"BB BIOTECH NAM.   SF 0,20",Common stock,EUR,2504244,2018-10-10,13:08,61.1,61.1,61.1,61.1,315,1
1131,DE0007010803,RAA,RATIONAL AG,Common stock,EUR,2505070,2018-10-10,13:08,597.0,597.0,597.0,597.0,1,1
1132,DE0007664039,VOW3,VOLKSWAGEN AG VZO O.N.,Common stock,EUR,2505114,2018-10-10,13:08,145.76,145.78,145.76,145.78,95,4
1133,DE0005785802,FME,FRESEN.MED.CARE KGAA O.N.,Common stock,EUR,2504974,2018-10-10,13:08,88.3,88.36,88.3,88.36,907,12
1134,DE0005580005,DIE,DIERIG HOLDING AG O.N.,Common stock,EUR,2504958,2018-10-10,13:08,15.8,15.8,15.8,15.8,189,1
1135,DE0005089031,UTDI,UTD.INTERNET AG NA,Common stock,EUR,2504878,2018-10-10,13:08,36.71,36.73,36.71,36.73,1527,5
1136,DE000ZAL1111,ZAL,ZALANDO SE,Common stock,EUR,2504863,2018-10-10,13:08,31.96,31.96,31.96,31.96,116,1
1137,DE000A1J5RX9,O2D,TELEFONICA DTLD HLDG NA,Common stock,EUR,2504492,2018-10-10,13:08,3.5660000000000003,3.5660000000000003,3.562,3.562,20566,15
1138,DE000SHA0159,SHA,SCHAEFFLER AG INH. VZO,Common stock,EUR,2504849,2018-10-10,13:08,10.04,10.04,10.04,10.04,576,2
1139,US57636Q1040,M4I,"MASTERCARD INC.A DL-,0001",Common stock,EUR,2506524,2018-10-10,13:08,181.97,181.97,181.97,181.97,30,1
1140,DE0007030009,RHM,RHEINMETALL AG,Common stock,EUR,2505071,2018-10-10,13:08,79.08,79.08,79.02,79.04,649,8
1141,DE0007164600,SAP,SAP SE O.N.,Common stock,EUR,2505077,2018-10-10,13:08,101.28,101.32,101.26,101.3,3025,16
1142,DE000A161408,HFG,HELLOFRESH SE  INH O.N.,Common stock,EUR,2759535,2018-10-10,13:08,10.15,10.15,10.13,10.13,1389,5
1143,DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2018-10-10,13:08,76.04,76.04,76.0,76.0,9751,29
1144,DE000TLX1005,TLX,TALANX AG NA O.N.,Common stock,EUR,2504854,2018-10-10,13:08,32.24,32.24,32.24,32.24,468,3
1145,DE0006095003,CAP,ENCAVIS AG  INH. O.N.,Common stock,EUR,2505012,2018-10-10,13:08,5.97,5.97,5.97,5.97,84,1
1146,DE0005773303,FRA,FRAPORT AG FFM.AIRPORT,Common stock,EUR,2504970,2018-10-10,13:08,68.44,68.5,68.44,68.5,713,6
1147,DE0006219934,JUN3,JUNGHEINRICH AG O.N.VZO,Common stock,EUR,2505020,2018-10-10,13:08,29.02,29.02,29.02,29.02,252,2
1148,DE0005158703,BC8,BECHTLE AG O.N.,Common stock,EUR,2504894,2018-10-10,13:08,80.75,80.8,80.65,80.7,1035,8
1149,FR0010270033,LYY6,LYX.C.T.R./C.CRB TRUE A,ETF,EUR,2505208,2018-10-10,13:08,16.206,16.206,16.206,16.206,2,1
1150,DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2018-10-10,13:08,182.0,182.0,182.0,182.0,32,2
1151,DE000A12DM80,G24,SCOUT24 AG NA O.N.,Common stock,EUR,2504556,2018-10-10,13:08,36.04,36.04,36.04,36.04,401,4
1152,DE000A13SX22,HLE,HELLA GMBH+CO. KGAA O.N.,Common stock,EUR,2504580,2018-10-10,13:08,41.3,41.32,41.3,41.32,410,5
1153,DE0007203705,SHF,SNP SCHNEID.-NEUREIT.O.N.,Common stock,EUR,2505083,2018-10-10,13:08,16.18,16.18,16.18,16.18,30,1
1154,DE0006047004,HEI,HEIDELBERGCEMENT AG O.N.,Common stock,EUR,2505002,2018-10-10,13:08,63.5,63.5,63.5,63.5,122,1
1155,DE000KSAG888,SDF,K+S AG NA O.N.,Common stock,EUR,2504812,2018-10-10,13:08,18.385,18.385,18.385,18.385,472,7
1156,GB00B03MLX29,R6C,ROYAL DUTCH SHELL A EO-07,Common stock,EUR,2505360,2018-10-10,13:08,29.775,29.775,29.775,29.775,458,3
1157,LU1066226637,STM,"STABILUS S.A. INH. EO-,01",Common stock,EUR,2506096,2018-10-10,13:08,60.5,60.55,60.45,60.45,387,6
1158,US6410694060,NESM,NESTLE NAM. ADR/1 SF 1,Common stock,EUR,2506535,2018-10-10,13:08,72.0,72.0,72.0,72.0,20,1
1159,DE000A1X3W00,MDG1,MEDIGENE AG NA O.N.,Common stock,EUR,2504531,2018-10-10,13:08,10.9,10.9,10.9,10.9,100,1
1160,DE0005810055,DB1,DEUTSCHE BOERSE NA O.N.,Common stock,EUR,2504978,2018-10-10,13:08,113.55,113.55,113.55,113.55,680,5
1161,US5949181045,MSF,"MICROSOFT    DL-,00000625",Common stock,EUR,2506530,2018-10-10,13:08,97.23,97.23,97.23,97.23,50,1
1162,DE0005227235,BIO3,BIOTEST AG VZ O.N.,Common stock,EUR,2504915,2018-10-10,13:08,23.8,23.8,23.8,23.8,19,1
1163,DE000A2G8Y89,TINC,BAUMOT GROUP AG  O.N.,Common stock,EUR,3057925,2018-10-10,13:08,2.78,2.78,2.78,2.78,325,1
1164,LU0392496005,X023,CS.-CS S+P S.C.600 UETF I,ETF,EUR,2505929,2018-10-10,13:08,43.8,43.8,43.8,43.8,323,1
1165,DE0006070006,HOT,HOCHTIEF AG,Common stock,EUR,2505009,2018-10-10,13:08,138.5,138.5,138.5,138.5,43,2
1166,IE00B3VVMM84,VFEM,VANGUARD FTSE EM U.ETF DL,ETF,EUR,2749248,2018-10-10,13:08,46.195,46.195,46.195,46.195,500,1
1167,DE0005552004,DPW,DEUTSCHE POST AG NA O.N.,Common stock,EUR,2504953,2018-10-10,13:08,28.97,28.98,28.96,28.96,2630,6
1168,DE0005437305,COP,COMPUGROUP MED.SE O.N.,Common stock,EUR,2504932,2018-10-10,13:08,46.8,46.8,46.8,46.8,308,4
1169,IE00B4KBBD01,2B7A,ISHSV-S+P500 UT.SECT.DL A,ETF,EUR,2505650,2018-10-10,13:08,4.793,4.793,4.793,4.793,10,1
1170,DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2018-10-10,13:08,8.463,8.464,8.463,8.463,6469,6
1171,DE0007480204,DEQ,DEUTSCHE EUROSHOP NA O.N.,Common stock,EUR,2505102,2018-10-10,13:08,27.36,27.36,27.36,27.36,1,1
1172,FI4000106299,FRU,FERRATUM OYJ,Common stock,EUR,2505162,2018-10-10,13:08,13.8,13.82,13.8,13.82,1414,3
1173,DE0005419105,COK,CANCOM SE O.N.,Common stock,EUR,2504930,2018-10-10,13:08,33.22,33.22,33.22,33.22,58,1
1174,DE0008404005,ALV,ALLIANZ SE NA O.N.,Common stock,EUR,2505133,2018-10-10,13:08,191.94,191.94,191.9,191.92,483,6
1175,DE0005439004,CON,CONTINENTAL AG O.N.,Common stock,EUR,2504933,2018-10-10,13:08,140.65,140.7,140.65,140.7,879,8
1176,DE0006459324,LUS,LANG+SCHWARZ AG NA,Common stock,EUR,2505041,2018-10-10,13:08,19.6,19.6,19.6,19.6,1,1
1177,DE0005488100,ISR,ISRA VISION O.N.,Common stock,EUR,2504937,2018-10-10,13:08,38.35,38.35,38.3,38.3,328,3
1178,DE0005800601,GFT,GFT TECHNOLOGIES SE,Common stock,EUR,2504977,2018-10-10,13:08,11.18,11.18,11.18,11.18,126,1
1179,IE00BSPLC298,ZPRX,SSGA S.E.E.II-M.E.S.C.V.W,ETF,EUR,2505495,2018-10-10,13:09,34.655,34.655,34.65,34.655,1953,3
1180,DE0005664809,EVT,EVOTEC AG O.N.,Common stock,EUR,2504963,2018-10-10,13:09,16.175,16.175,16.175,16.175,80,1
1181,DE0005565204,DUE,DUERR AG O.N.,Common stock,EUR,2504956,2018-10-10,13:09,33.11,33.11,33.11,33.11,111,1
1182,DE000A1PHFF7,BOSS,HUGO BOSS AG NA O.N.,Common stock,EUR,2504512,2018-10-10,13:09,62.38,62.42,62.36,62.42,1588,15
1183,DE000WAF3001,WAF,SILTRONIC AG NA O.N.,Common stock,EUR,2504859,2018-10-10,13:09,92.86,92.9,92.82,92.9,373,9
1184,FR0000125007,GOB,ST GOBAIN            EO 4,Common stock,EUR,2505181,2018-10-10,13:09,34.245,34.245,34.245,34.245,350,2
1185,DE000A0H08M3,EXH1,IS.S.E.600 OIL+G.U.ETF A.,ETF,EUR,2504330,2018-10-10,13:09,36.59,36.59,36.59,36.59,1976,2
1186,DE0006452907,NEM,NEMETSCHEK SE O.N.,Common stock,EUR,2505040,2018-10-10,13:09,115.8,115.8,115.8,115.8,101,1
1187,DE000A0JK2A8,AR4,AURELIUS EQ.OPP.   O.N.,Common stock,EUR,2504340,2018-10-10,13:09,41.04,41.04,41.04,41.04,121,2
1188,DE000TLX1005,TLX,TALANX AG NA O.N.,Common stock,EUR,2504854,2018-10-10,13:09,32.26,32.26,32.24,32.24,2184,6
1189,FR0000121014,MOH,"LVMH               EO 0,3",Common stock,EUR,2505174,2018-10-10,13:09,266.35,266.35,266.35,266.35,30,1
1190,US88160R1014,TL0,"TESLA INC. DL -,001",Common stock,EUR,2506575,2018-10-10,13:09,229.81,229.87,229.81,229.87,2,2
1191,DE000LED4000,OSR,OSRAM LICHT AG NA O.N.,Common stock,EUR,2504813,2018-10-10,13:09,32.24,32.25,32.24,32.24,594,6
1192,DE000BFB0019,B4B,METRO AG   ST O.N.,Common stock,EUR,2532386,2018-10-10,13:09,13.81,13.81,13.81,13.81,1081,1
1193,DE000A2LQ2L3,IGYB,INNOGY SE  Z.VERK.,Common stock,EUR,3166236,2018-10-10,13:09,36.8,36.8,36.8,36.8,802,1
1194,DE0007257503,CEC,CECONOMY AG  ST O.N.,Common stock,EUR,2505090,2018-10-10,13:09,4.44,4.44,4.44,4.44,112,1
1195,FI4000106299,FRU,FERRATUM OYJ,Common stock,EUR,2505162,2018-10-10,13:09,13.74,13.74,13.7,13.7,146,2
1196,DE000KSAG888,SDF,K+S AG NA O.N.,Common stock,EUR,2504812,2018-10-10,13:09,18.385,18.39,18.385,18.39,1099,5
1197,DE000A1X3XX4,DIC,DIC ASSET AG NA O.N.,Common stock,EUR,2504532,2018-10-10,13:09,9.39,9.39,9.38,9.38,1023,2
1198,NL0011821202,INN1,"ING GROEP NV      EO -,01",Common stock,EUR,2506270,2018-10-10,13:09,11.132,11.132,11.132,11.132,33,1
1199,DE0005102008,BSL,BASLER AG O.N.,Common stock,EUR,2504880,2018-10-10,13:09,156.8,156.8,156.8,156.8,24,1
1200,DE000A0Z2ZZ5,FNTN,FREENET AG NA O.N.,Common stock,EUR,2504438,2018-10-10,13:09,19.27,19.27,19.26,19.265,1193,5
1201,DE000A161N30,GLJ,GRENKE AG NA O.N.,Common stock,EUR,2504606,2018-10-10,13:09,93.55,93.55,93.5,93.5,216,3
1202,DE0006048432,HEN3,HENKEL AG+CO.KGAA VZO,Common stock,EUR,2505004,2018-10-10,13:09,96.38,96.42,96.36,96.42,1371,8
1203,DE0005552004,DPW,DEUTSCHE POST AG NA O.N.,Common stock,EUR,2504953,2018-10-10,13:09,28.96,28.96,28.94,28.94,3640,6
1204,DE0005439004,CON,CONTINENTAL AG O.N.,Common stock,EUR,2504933,2018-10-10,13:09,140.7,140.7,140.65,140.65,487,7
1205,DE000A0LR936,ST5,STEICO SE,Common stock,EUR,2504382,2018-10-10,13:09,21.3,21.3,21.3,21.3,6,1
1206,DE0007030009,RHM,RHEINMETALL AG,Common stock,EUR,2505071,2018-10-10,13:09,79.0,79.0,79.0,79.0,616,5
1207,DE000SHL1006,SHL,SIEMENS HEALTH.AG NA O.N.,Common stock,EUR,3058562,2018-10-10,13:09,33.77,33.77,33.735,33.74,1297,9
1208,IE00B4LN9N13,2B7C,ISHSV-S+P500IND.SECT.DL A,ETF,EUR,2505653,2018-10-10,13:09,5.151,5.151,5.151,5.151,10,1
1209,IE00B4L5YX21,EUNN,ISHSIII-C.MSCI JP.IMI DLA,ETF,EUR,2505655,2018-10-10,13:09,37.181,37.181,37.181,37.181,35,1
1210,IE00B652H904,EUNY,ISHSV-EM DIVID.U.ETF DLD,ETF,EUR,2505761,2018-10-10,13:09,18.094,18.094,18.094,18.094,5,1
1211,DE000A2GS401,SOW,SOFTWARE AG  NA O.N.,Common stock,EUR,2696229,2018-10-10,13:09,36.18,36.19,36.18,36.19,127,2
1212,IE00B7J7TB45,IS0X,IS GBL CORP BD U.ETF DLD,ETF,EUR,2505764,2018-10-10,13:09,81.45,81.45,81.45,81.45,1,1
1213,DE0005200000,BEI,BEIERSDORF AG O.N.,Common stock,EUR,2504906,2018-10-10,13:09,91.72,91.72,91.72,91.72,165,2
1214,DE000A2E4L75,LINU,LINDE AG O.N. Z.UMT.,Common stock,EUR,2600157,2018-10-10,13:09,208.7,208.7,208.7,208.7,39,1
1215,DE0005773303,FRA,FRAPORT AG FFM.AIRPORT,Common stock,EUR,2504970,2018-10-10,13:09,68.5,68.5,68.5,68.5,121,1
1216,DE0005190037,BMW3,BAY.MOTOREN WERKE  VZO,Common stock,EUR,2504901,2018-10-10,13:09,66.3,66.3,66.3,66.3,190,2
1217,DE000A0HN5C6,DWNI,DEUTSCHE WOHNEN SE INH,Common stock,EUR,2504314,2018-10-10,13:09,40.2,40.21,40.2,40.21,535,4
1218,DE0007472060,WDI,WIRECARD AG,Common stock,EUR,2505101,2018-10-10,13:09,174.25,174.3,173.9,173.9,425,11
1219,IE00B2NPKV68,IUS7,ISHSII-JPM DL EM BD DLDIS,ETF,EUR,2505604,2018-10-10,13:09,91.0,91.0,91.0,91.0,297,1
1220,US0970231058,BCO,BOEING CO.           DL 5,Common stock,EUR,2506450,2018-10-10,13:09,332.81,332.81,332.81,332.81,20,1
1221,DE0005190003,BMW,BAY.MOTOREN WERKE AG ST,Common stock,EUR,2504900,2018-10-10,13:09,75.7,75.72,75.7,75.71,823,5
1222,IE00B60SWW18,SC0C,IM-I.STOXX EUROPE 600 A,ETF,EUR,2505753,2018-10-10,13:09,77.24,77.25,77.24,77.25,3357,2
1223,DE0007165631,SRT3,SARTORIUS AG VZO O.N.,Common stock,EUR,2505079,2018-10-10,13:09,124.8,124.9,124.7,124.9,384,6
1224,DE0005140008,DBK,DEUTSCHE BANK AG NA O.N.,Common stock,EUR,2504888,2018-10-10,13:09,9.763,9.763,9.759,9.759,10674,4
1225,DE0006231004,IFX,INFINEON TECH.AG NA O.N.,Common stock,EUR,2505024,2018-10-10,13:09,18.305,18.31,18.305,18.31,4083,8
1226,DE0008404005,ALV,ALLIANZ SE NA O.N.,Common stock,EUR,2505133,2018-10-10,13:09,191.92,191.94,191.9,191.9,247,5
1227,US0846707026,BRYN,"BERKSH. H.B NEW DL-,00333",Common stock,EUR,2506447,2018-10-10,13:09,194.49,194.49,194.49,194.49,5,1
1228,DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2018-10-10,13:09,8.462,8.462,8.462,8.462,3896,2
1229,LU1250154413,ADJ,ADO PROPERTIES S.A. NPV,Common stock,EUR,2506119,2018-10-10,13:09,49.6,49.66,49.56,49.66,946,5
1230,DE0007235301,SGL,SGL CARBON SE O.N.,Common stock,EUR,2505087,2018-10-10,13:09,8.51,8.51,8.51,8.51,552,4
1231,DE0005790430,FPE3,FUCHS PETROL.SE VZO O.N.,Common stock,EUR,2504976,2018-10-10,13:09,45.48,45.48,45.46,45.46,221,3
1232,LU1109942653,XHYG,XTR.II EO H.YLD CORP.B.1D,ETF,EUR,2506105,2018-10-10,13:09,17.2595,17.2595,17.2595,17.2595,45,1
1233,DE0005493365,HYQ,HYPOPORT AG  NA O.N.,Common stock,EUR,2504941,2018-10-10,13:09,187.0,187.0,187.0,187.0,3,1
1234,DE000A2GS625,CRZK,CR CAP.REAL EST.AG O.N.,Common stock,EUR,2725655,2018-10-10,13:09,24.2,24.2,24.2,24.2,400,1
1235,DE0007164600,SAP,SAP SE O.N.,Common stock,EUR,2505077,2018-10-10,13:09,101.34,101.36,101.34,101.36,1091,6
1236,DE0007100000,DAI,DAIMLER AG NA O.N.,Common stock,EUR,2505076,2018-10-10,13:09,54.27,54.28,54.26,54.26,1387,13
1237,GB00BHD66J44,TIM,ZEAL NETWORK SE      EO 1,Common stock,EUR,2505353,2018-10-10,13:09,20.15,20.15,20.15,20.15,16,1
1238,DE000A1ML7J1,VNA,VONOVIA SE NA O.N.,Common stock,EUR,2504501,2018-10-10,13:09,39.68,39.68,39.68,39.68,1990,6
1239,DE0005407506,CEV,CENTROTEC SUSTAINABLE O.N,Common stock,EUR,2504926,2018-10-10,13:09,12.94,12.98,12.94,12.98,365,2
1240,US0378331005,APC,APPLE INC.,Common stock,EUR,2506434,2018-10-10,13:09,196.0,196.0,196.0,196.0,3,1
1241,IE00B3VVMM84,VFEM,VANGUARD FTSE EM U.ETF DL,ETF,EUR,2749248,2018-10-10,13:09,46.18,46.18,46.18,46.18,500,1
1242,DE000EVNK013,EVK,EVONIK INDUSTRIES NA O.N.,Common stock,EUR,2504806,2018-10-10,13:09,28.7,28.7,28.7,28.7,231,2
1243,DE000A13SX22,HLE,HELLA GMBH+CO. KGAA O.N.,Common stock,EUR,2504580,2018-10-10,13:09,41.28,41.28,41.26,41.26,426,4
