,ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
3121,DE0005937007,MAN,MAN SE ST O.N.,Common stock,EUR,2504995,2018-10-10,14:16,91.6,91.6,91.55,91.55,2000,2
3122,DE000A0KEXC7,V3S,VECTRON SYSTEMS      O.N.,Common stock,EUR,2504348,2018-10-10,14:16,17.48,17.48,17.48,17.48,62,1
3123,FR0010429068,LYM7,LYXOR MSCI E.M.U.ETF C-EO,ETF,EUR,2505242,2018-10-10,14:16,9.3488,9.3488,9.3488,9.3488,20100,2
3124,DE0007236101,SIE,SIEMENS AG NA,Common stock,EUR,2505088,2018-10-10,14:16,102.66,102.72,102.64,102.66,7453,33
3125,DE0006289309,EXX1,ISHS ESTXX BNKS.30-15 UC.,ETF,EUR,2505027,2018-10-10,14:16,10.198,10.198,10.198,10.198,6996,1
3126,DE0005933956,EXW1,ISHARES EO STOXX 50 U.ETF,ETF,EUR,2506383,2018-10-10,14:16,32.86,32.86,32.86,32.86,1182,2
3127,FR0010315770,LYYA,LYX.MSCI WORLD U.ETF D,ETF,EUR,2505211,2018-10-10,14:16,181.875,181.875,181.875,181.875,750,1
3128,US30303M1027,FB2A,"FACEBOOK INC.A DL-,000006",Common stock,EUR,2506484,2018-10-10,14:16,134.55,134.55,134.4,134.44,938,13
3129,DE0005501357,SPR,A.SPRINGER SE VNA,Common stock,EUR,2504947,2018-10-10,14:16,56.3,56.3,56.3,56.3,61,1
3130,DE0002635307,EXSA,ISH.STOX.EUROPE 600 U.ETF,ETF,EUR,2504871,2018-10-10,14:16,36.34,36.35,36.34,36.35,2050,4
3131,DE0006766504,NDA,AURUBIS AG,Common stock,EUR,2505060,2018-10-10,14:16,54.3,54.32,54.3,54.32,452,8
3132,DE000KSAG888,SDF,K+S AG NA O.N.,Common stock,EUR,2504812,2018-10-10,14:16,18.405,18.42,18.405,18.41,1771,7
3133,DE000A12GJD2,IROB,L+G-L+G R.GBL ROB.AUTO.DZ,ETF,EUR,2504558,2018-10-10,14:16,12.888,12.888,12.888,12.888,762,1
3134,DE0005102008,BSL,BASLER AG O.N.,Common stock,EUR,2504880,2018-10-10,14:16,148.2,148.2,148.2,148.2,50,1
3135,DE0008430026,MUV2,MUENCH.RUECKVERS.VNA O.N.,Common stock,EUR,2505134,2018-10-10,14:16,192.3,192.35,192.15,192.15,1943,14
3136,DE0006599905,MRK,MERCK KGAA O.N.,Common stock,EUR,2505050,2018-10-10,14:16,89.7,89.72,89.64,89.64,1055,11
3137,LU0322252338,DXS6,XTR.MSCI PACI.EX JAPAN 1C,ETF,EUR,2505879,2018-10-10,14:16,48.745,48.745,48.745,48.745,299,1
3138,LU0259322260,M9SD,MA.-NYSE AR.GO.BU.IN.UETF,ETF,EUR,2505821,2018-10-10,14:16,49.925,49.925,49.9,49.9,1370,2
3139,DE000A1DAHH0,BNR,BRENNTAG AG NA O.N.,Common stock,EUR,2504453,2018-10-10,14:16,48.63,48.63,48.59,48.6,2237,14
3140,DE000A0D6554,NDX1,NORDEX SE O.N.,Common stock,EUR,2504290,2018-10-10,14:16,7.78,7.78,7.768,7.768,365,2
3141,DE000A0F5UH1,ISPA,IS.S.GL.SE.D.100 U.ETF A.,ETF,EUR,2504305,2018-10-10,14:16,26.13,26.13,26.13,26.13,20,1
3142,DE0005557508,DTE,DT.TELEKOM AG NA,Common stock,EUR,2504954,2018-10-10,14:16,14.395,14.395,14.39,14.39,23469,18
3143,US30231G1022,XONA,EXXON MOBIL CORP.,Common stock,EUR,2506483,2018-10-10,14:16,74.82,74.82,74.82,74.82,298,1
3144,DE0007472060,WDI,WIRECARD AG,Common stock,EUR,2505101,2018-10-10,14:16,163.7,165.35,163.5,165.25,19061,99
3145,DE000A1H8BV3,NOEJ,NORMA GROUP SE NA O.N.,Common stock,EUR,2504474,2018-10-10,14:16,50.5,50.5,50.5,50.5,168,4
3146,US0378331005,APC,APPLE INC.,Common stock,EUR,2506434,2018-10-10,14:16,193.69,193.69,193.69,193.69,66,1
3147,DE000A0WMPJ6,AIXA,AIXTRON SE NA O.N.,Common stock,EUR,2504428,2018-10-10,14:16,8.354,8.357999999999999,8.334,8.356,2060,6
3148,DE000A111338,AM3D,SLM SOLUTIONS GRP AG,Common stock,EUR,2504550,2018-10-10,14:16,16.58,16.66,16.56,16.66,4139,15
3149,DE000A0D9PT0,MTX,MTU AERO ENGINES NA O.N.,Common stock,EUR,2504297,2018-10-10,14:16,178.7,179.0,178.5,178.7,2751,28
3150,DE0005773303,FRA,FRAPORT AG FFM.AIRPORT,Common stock,EUR,2504970,2018-10-10,14:16,68.14,68.14,68.12,68.12,161,2
3151,DE000A2E4K43,DHER,DELIVERY HERO SE NA O.N.,Common stock,EUR,2518798,2018-10-10,14:16,35.78,35.78,35.78,35.78,223,1
3152,DE000WAF3001,WAF,SILTRONIC AG NA O.N.,Common stock,EUR,2504859,2018-10-10,14:16,90.64,90.72,90.48,90.58,955,18
3153,DE0003304101,GWI1,GERRY WEBER INTERNAT.O.N.,Common stock,EUR,2504873,2018-10-10,14:16,2.945,2.96,2.915,2.915,1738,6
3154,DE0005664809,EVT,EVOTEC AG O.N.,Common stock,EUR,2504963,2018-10-10,14:16,15.885,15.885,15.88,15.88,1637,4
3155,DE0008019001,PBB,DT.PFANDBRIEFBK AG,Common stock,EUR,2505126,2018-10-10,14:16,13.03,13.03,13.03,13.03,279,1
3156,DE0007100000,DAI,DAIMLER AG NA O.N.,Common stock,EUR,2505076,2018-10-10,14:16,53.8,53.84,53.8,53.8,9492,25
3157,DE0006231004,IFX,INFINEON TECH.AG NA O.N.,Common stock,EUR,2505024,2018-10-10,14:16,18.175,18.2,18.165,18.175,35893,39
3158,DE000A0KRJ36,OD7L,ETFS COM.SEC.DZ06/UN.NGAS,ETC,EUR,2506277,2018-10-10,14:16,0.0323,0.0323,0.0323,0.0323,100,1
3159,DE0005488100,ISR,ISRA VISION O.N.,Common stock,EUR,2504937,2018-10-10,14:16,37.35,37.35,37.35,37.35,86,1
3160,DE0007235301,SGL,SGL CARBON SE O.N.,Common stock,EUR,2505087,2018-10-10,14:16,8.4,8.4,8.4,8.4,1038,4
3161,DE0005545503,DRI,1+1 DRILLISCH AG O.N.,Common stock,EUR,2504950,2018-10-10,14:16,37.56,37.58,37.56,37.56,477,5
3162,DE000A1EWWW0,ADS,ADIDAS AG NA O.N.,Common stock,EUR,2504471,2018-10-10,14:16,194.6,194.85,194.6,194.8,970,11
3163,DE0005190003,BMW,BAY.MOTOREN WERKE AG ST,Common stock,EUR,2504900,2018-10-10,14:16,75.39,75.46,75.38,75.38,5567,25
3164,DE000A0F5UJ7,EXV1,IS.S.EU.600 BANK.U.ETF A.,ETF,EUR,2504306,2018-10-10,14:16,15.214,15.214,15.206,15.206,1750,2
3165,DE0005933923,EXS3,ISHARES MDAX UCITS ETF,ETF,EUR,2504988,2018-10-10,14:16,207.35,207.35,207.35,207.35,606,2
3166,DE000TLX1005,TLX,TALANX AG NA O.N.,Common stock,EUR,2504854,2018-10-10,14:16,31.96,31.96,31.96,31.96,79,1
3167,DE000BAY0017,BAYN,BAYER AG NA O.N.,Common stock,EUR,2504664,2018-10-10,14:16,75.49,75.51,75.48,75.48,3315,21
3168,DE0006632003,MOR,MORPHOSYS AG O.N.,Common stock,EUR,2505055,2018-10-10,14:16,79.4,79.4,79.4,79.4,67,2
3169,DE0005439004,CON,CONTINENTAL AG O.N.,Common stock,EUR,2504933,2018-10-10,14:16,139.55,139.55,139.4,139.4,1443,12
3170,DE000A2GS401,SOW,SOFTWARE AG  NA O.N.,Common stock,EUR,2696229,2018-10-10,14:16,36.12,36.12,36.1,36.1,413,3
3171,LU1250154413,ADJ,ADO PROPERTIES S.A. NPV,Common stock,EUR,2506119,2018-10-10,14:16,49.52,49.52,49.5,49.52,279,4
3172,DE0006048408,HEN,HENKEL AG+CO.KGAA ST O.N.,Common stock,EUR,2505003,2018-10-10,14:16,85.7,85.7,85.7,85.7,2186,3
3173,DE000A0Z2ZZ5,FNTN,FREENET AG NA O.N.,Common stock,EUR,2504438,2018-10-10,14:16,19.125,19.125,19.125,19.125,589,3
3174,DE000A0F5UF5,EXXT,ISHARES NASDAQ-100 U.ETF,ETF,EUR,2504303,2018-10-10,14:16,61.08,61.08,61.08,61.08,100,1
3175,NL0011821202,INN1,"ING GROEP NV      EO -,01",Common stock,EUR,2506270,2018-10-10,14:16,11.022,11.022,11.022,11.022,899,1
3176,DE0006202005,SZG,SALZGITTER AG O.N.,Common stock,EUR,2505016,2018-10-10,14:16,40.25,40.25,40.22,40.25,330,4
3177,DE0005200000,BEI,BEIERSDORF AG O.N.,Common stock,EUR,2504906,2018-10-10,14:16,91.64,91.64,91.64,91.64,590,6
3178,DE0005089031,UTDI,UTD.INTERNET AG NA,Common stock,EUR,2504878,2018-10-10,14:16,36.42,36.43,36.4,36.41,1479,12
3179,DE000A0Q8NC8,ETLX,L+G-L+G G.MINING U.ETF DZ,ETF,EUR,2504397,2018-10-10,14:16,15.366,15.366,15.366,15.366,50,1
3180,DE000A1JF7L0,H4ZP,HSBC MSCI CHINA U. ETF DZ,ETF,EUR,2504478,2018-10-10,14:16,6.251,6.251,6.251,6.251,808,1
3181,LU1673108939,AT1,"AROUNDTOWN EO-,01",Common stock,EUR,2653294,2018-10-10,14:16,7.325,7.325,7.325,7.325,1989,2
3182,DE0007480204,DEQ,DEUTSCHE EUROSHOP NA O.N.,Common stock,EUR,2505102,2018-10-10,14:16,27.26,27.26,27.26,27.26,229,1
3183,NL0012044747,SAE,SHOP APOTHEKE EUROPE INH.,Common stock,EUR,2506271,2018-10-10,14:16,40.1,40.1,40.1,40.1,104,1
3184,DE000A0LD2U1,AOX,ALSTRIA OFFICE REIT-AG,Common stock,EUR,2504379,2018-10-10,14:16,12.77,12.77,12.76,12.76,3909,5
3185,AT0000A0E9W5,SANT,S+T AG (Z.REG.MK.Z.)O.N.,Common stock,EUR,2504159,2018-10-10,14:16,21.94,21.94,21.88,21.88,536,3
3186,DE000A0H08M3,EXH1,IS.S.E.600 OIL+G.U.ETF A.,ETF,EUR,2504330,2018-10-10,14:16,36.315,36.315,36.315,36.315,202,2
3187,DE000BFB0019,B4B,METRO AG   ST O.N.,Common stock,EUR,2532386,2018-10-10,14:16,13.685,13.685,13.685,13.685,182,1
3188,GB00BH4HKS39,VODI,VODAFONE GROUP PLC,Common stock,EUR,2505354,2018-10-10,14:16,1.774,1.774,1.774,1.774,267,1
3189,DK0060534915,NOVC,"NOVO-NORDISK NAM.B DK-,20",Common stock,EUR,2505141,2018-10-10,14:16,36.72,36.72,36.72,36.72,34,1
3190,DE000ETC0308,X0D2,COMMERZBANK ETC UNL.,ETC,EUR,2506314,2018-10-10,14:16,0.5623,0.5623,0.5623,0.5623,2000,1
3191,DE0005552004,DPW,DEUTSCHE POST AG NA O.N.,Common stock,EUR,2504953,2018-10-10,14:16,28.76,28.78,28.76,28.76,5185,10
3192,DE0006048432,HEN3,HENKEL AG+CO.KGAA VZO,Common stock,EUR,2505004,2018-10-10,14:16,96.34,96.36,96.28,96.28,1822,13
3193,DE000A2LQ2L3,IGYB,INNOGY SE  Z.VERK.,Common stock,EUR,3166236,2018-10-10,14:16,36.79,36.79,36.79,36.79,50,1
3194,DE000A12DM80,G24,SCOUT24 AG NA O.N.,Common stock,EUR,2504556,2018-10-10,14:16,35.72,35.72,35.7,35.7,675,7
3195,DE0007231326,SIX2,SIXT SE ST O.N.,Common stock,EUR,2505085,2018-10-10,14:16,93.75,93.75,93.75,93.75,369,2
3196,GB0059822006,DLG,"DIALOG SEMICOND.   LS-,10",Common stock,EUR,2505387,2018-10-10,14:16,16.62,16.62,16.59,16.595,356,4
3197,DE000A0LD6E6,GXI,GERRESHEIMER AG,Common stock,EUR,2504380,2018-10-10,14:16,66.0,66.0,66.0,66.0,133,1
3198,DE0006204407,KU2,KUKA AG,Common stock,EUR,2505017,2018-10-10,14:16,68.0,68.0,68.0,68.0,20,1
3199,NL0000235190,AIR,AIRBUS,Common stock,EUR,2506257,2018-10-10,14:16,100.28,100.34,100.2,100.2,901,4
3200,US88160R1014,TL0,"TESLA INC. DL -,001",Common stock,EUR,2506575,2018-10-10,14:16,218.22,218.22,217.8,217.8,84,3
3201,DE0005933931,EXS1,ISHS CORE DAX UCITS ETF,ETF,EUR,2504265,2018-10-10,14:16,101.46,101.46,101.46,101.46,4301,2
3202,DE000A13SX22,HLE,HELLA GMBH+CO. KGAA O.N.,Common stock,EUR,2504580,2018-10-10,14:16,40.72,40.72,40.66,40.68,1369,11
3203,IT0005239360,CRIN,UNICREDIT,Common stock,EUR,2505810,2018-10-10,14:16,12.17,12.172,12.17,12.172,2151,3
3204,DE0005437305,COP,COMPUGROUP MED.SE O.N.,Common stock,EUR,2504932,2018-10-10,14:16,46.52,46.52,46.52,46.52,57,1
3205,DE0005810055,DB1,DEUTSCHE BOERSE NA O.N.,Common stock,EUR,2504978,2018-10-10,14:16,112.4,112.45,112.4,112.45,989,7
3206,DE000JST4000,JST,JOST WERKE AG INH.   O.N.,Common stock,EUR,2547456,2018-10-10,14:16,30.05,30.05,30.05,30.05,20,1
3207,DE0005419105,COK,CANCOM SE O.N.,Common stock,EUR,2504930,2018-10-10,14:16,32.64,32.68,32.62,32.68,627,5
3208,DE000EVNK013,EVK,EVONIK INDUSTRIES NA O.N.,Common stock,EUR,2504806,2018-10-10,14:16,28.43,28.43,28.41,28.43,3005,11
3209,NL0012169213,QIA,"QIAGEN NV         EO -,01",Common stock,EUR,2506272,2018-10-10,14:16,30.46,30.46,30.46,30.46,1473,6
3210,DE0006286560,O4B,OVB HOLDING AG,Common stock,EUR,2505026,2018-10-10,14:16,16.7,16.7,16.7,16.7,170,1
3211,DE000WACK012,WAC,WACKER NEUSON SE NA O.N.,Common stock,EUR,2504858,2018-10-10,14:16,20.56,20.62,20.56,20.6,1363,21
3212,DE000LED4000,OSR,OSRAM LICHT AG NA O.N.,Common stock,EUR,2504813,2018-10-10,14:16,31.72,31.72,31.64,31.66,2380,10
3213,DE000A2E4L75,LINU,LINDE AG O.N. Z.UMT.,Common stock,EUR,2600157,2018-10-10,14:16,204.8,204.8,204.8,204.8,560,6
3214,DE000SHL1006,SHL,SIEMENS HEALTH.AG NA O.N.,Common stock,EUR,3058562,2018-10-10,14:16,33.71,33.71,33.71,33.71,674,2
3215,US83304A1060,1SI,"SNAP INC. CL.A DL-,00001",Common stock,EUR,2506567,2018-10-10,14:16,5.88,5.88,5.88,5.88,900,1
3216,DE0006062144,1COV,COVESTRO AG  O.N.,Common stock,EUR,2505008,2018-10-10,14:16,62.72,62.84,62.72,62.84,8219,26
3217,IE00B0M62Q58,IQQW,ISHS-MSCI WORLD DL D,ETF,EUR,2505568,2018-10-10,14:16,39.118,39.118,39.118,39.118,1764,1
3218,DE000PSM7770,PSM,PROSIEBENSAT.1  NA O.N.,Common stock,EUR,2504848,2018-10-10,14:16,22.2,22.2,22.2,22.2,1268,2
3219,DE000A2N4H07,WEW,WESTWING GROUP  INH. O.N.,Common stock,EUR,3490682,2018-10-10,14:16,25.445,25.445,25.44,25.44,897,3
3220,LU1681038599,HNDX,AIS-AM.MSCI NDQ100 EOCDH,ETF,EUR,3127766,2018-10-10,14:16,188.28,188.28,188.28,188.28,250,1
3221,DE0005157101,HNL,DR. HOENLE AG O.N.,Common stock,EUR,2504893,2018-10-10,14:16,67.8,67.8,67.8,67.8,27,1
3222,DE000LEG1110,LEG,LEG IMMOBILIEN AG NA O.N.,Common stock,EUR,2504814,2018-10-10,14:16,98.22,98.22,98.22,98.22,131,1
3223,US5949181045,MSF,"MICROSOFT    DL-,00000625",Common stock,EUR,2506530,2018-10-10,14:16,94.84,94.84,94.84,94.84,10,1
3224,DE0007201907,SIS,FIRST SENSOR AG O.N.,Common stock,EUR,2505082,2018-10-10,14:16,16.6,16.6,16.6,16.6,287,1
3225,DE000A0V9L94,BNT1,EYEMAXX R.EST.AG,Common stock,EUR,2504411,2018-10-10,14:16,10.3,10.3,10.3,10.3,100,1
3226,US90184L1026,TWR,"TWITTER INC.   DL-,000005",Common stock,EUR,2506580,2018-10-10,14:16,24.09,24.09,24.09,24.09,160,2
3227,DE0005408116,ARL,AAREAL BANK AG,Common stock,EUR,2504927,2018-10-10,14:16,35.85,35.85,35.84,35.85,691,8
3228,DE000A2E4T77,2HRA,H+R KGAA  INH. O.N.,Common stock,EUR,2528864,2018-10-10,14:16,6.82,6.82,6.82,6.82,226,1
3229,DE000TUAG000,TUI1,TUI AG NA O.N.,Common stock,EUR,2504855,2018-10-10,14:16,15.69,15.695,15.69,15.69,1425,4
3230,DE000A12UKK6,RKET,ROCKET INTERNET SE,Common stock,EUR,2504560,2018-10-10,14:16,25.18,25.18,25.18,25.18,165,1
3231,DE0008232125,LHA,LUFTHANSA AG VNA O.N.,Common stock,EUR,2505130,2018-10-10,14:16,19.355,19.38,19.355,19.355,6329,12
3232,US0231351067,AMZ,"AMAZON.COM INC.    DL-,01",Common stock,EUR,2506427,2018-10-10,14:16,1585.89,1585.89,1585.09,1585.09,7,2
3233,LU0290357929,DBXH,XTR.II GL.INF.-LI.B.1CEOH,ETF,EUR,2505839,2018-10-10,14:16,220.83,220.83,220.83,220.83,2200,2
3234,DE0005470405,LXS,LANXESS AG,Common stock,EUR,2504935,2018-10-10,14:16,61.24,61.28,61.24,61.24,905,8
3235,LU0838782315,XDDX,XTR.DAX INCOME 1D,ETF,EUR,2504277,2018-10-10,14:16,101.32,101.34,101.32,101.34,212,2
3236,DE000UNSE018,UN01,UNIPER SE  NA O.N.,Common stock,EUR,2504856,2018-10-10,14:16,25.41,25.42,25.41,25.42,642,4
3237,DE000A0Z1JH9,PSAN,PSI SOFTWARE AG NA O.N.,Common stock,EUR,2504435,2018-10-10,14:16,15.95,15.95,15.95,15.95,45,1
3238,DE000A0X8994,DEL2,L+G-L+G DAX DAILY 2X L.DZ,ETF,EUR,2504256,2018-10-10,14:16,265.0,265.0,265.0,265.0,15,1
3239,DE0006483001,LIN,LINDE AG O.N.,Common stock,EUR,2505043,2018-10-10,14:16,176.15,176.15,176.15,176.15,79,2
3240,IE00B0M63177,IQQE,IS MSCI EM U.ETF USD D,ETF,EUR,2505573,2018-10-10,14:16,32.69,32.69,32.69,32.69,1500,1
3241,LU1681045370,AMEM,AIS-AM.MSCI EM EOC,ETF,EUR,3127774,2018-10-10,14:16,3.7110000000000003,3.7110000000000003,3.71,3.71,72743,3
3242,DE0007500001,TKA,THYSSENKRUPP AG O.N.,Common stock,EUR,2505105,2018-10-10,14:16,20.59,20.6,20.59,20.59,6040,9
3243,DE0006602006,G1A,GEA GROUP AG,Common stock,EUR,2505051,2018-10-10,14:16,27.37,27.37,27.35,27.35,277,3
3244,DE0007165631,SRT3,SARTORIUS AG VZO O.N.,Common stock,EUR,2505079,2018-10-10,14:16,122.8,122.8,122.8,122.8,71,1
3245,FR0010468983,LYMZ,LYX.EURO ST.50D.(2X)L. A,ETF,EUR,2506387,2018-10-10,14:16,23.57,23.57,23.57,23.57,100,1
3246,DE000A1J5RX9,O2D,TELEFONICA DTLD HLDG NA,Common stock,EUR,2504492,2018-10-10,14:16,3.552,3.552,3.551,3.551,2330,3
3247,DE0005158703,BC8,BECHTLE AG O.N.,Common stock,EUR,2504894,2018-10-10,14:16,79.25,79.25,79.1,79.2,1061,12
3248,NL0011375019,SNH,"STEINHOFF INT.HLDG.EO-,50",Common stock,EUR,2506267,2018-10-10,14:16,0.1334,0.1336,0.1334,0.1336,123804,3
3249,DE000WCH8881,WCH,WACKER CHEMIE        O.N.,Common stock,EUR,2504860,2018-10-10,14:16,98.24,98.24,98.22,98.22,353,6
3250,DE0005909006,GBF,BILFINGER SE O.N.,Common stock,EUR,2504986,2018-10-10,14:16,36.98,36.98,36.98,36.98,43,2
3251,DE000SYM9999,SY1,SYMRISE AG INH. O.N.,Common stock,EUR,2504852,2018-10-10,14:16,72.84,72.88,72.78,72.78,3081,28
3252,DK0060252690,3P7,PANDORA A/S         DK 1,Common stock,EUR,2505139,2018-10-10,14:16,48.75,48.75,48.7,48.7,600,4
3253,DE000VTG9999,VT9,VTG AG O.N.,Common stock,EUR,2504857,2018-10-10,14:16,52.5,52.7,52.5,52.7,8690,3
3254,DE000A0DNAY5,ACX,BET-AT-HOME.COM AG O.N.,Common stock,EUR,2504288,2018-10-10,14:16,44.98,44.98,44.98,44.98,115,1
3255,DE000A0HN5C6,DWNI,DEUTSCHE WOHNEN SE INH,Common stock,EUR,2504314,2018-10-10,14:16,40.23,40.24,40.2,40.21,2330,10
3256,LU1778762911,639,SPOTIFY TECH. S.A.  EUR 1,Common stock,EUR,3107978,2018-10-10,14:16,132.56,132.56,132.0,132.0,15,2
3257,DE000A2AADD2,IGY,INNOGY SE  INH. O.N.,Common stock,EUR,2504618,2018-10-10,14:16,38.5,38.5,38.5,38.5,501,3
3258,DE0007257503,CEC,CECONOMY AG  ST O.N.,Common stock,EUR,2505090,2018-10-10,14:16,4.418,4.418,4.417,4.417,237,2
3259,DE000PAH0038,PAH3,PORSCHE AUTOM.HLDG VZO,Common stock,EUR,2504816,2018-10-10,14:16,54.84,54.88,54.78,54.78,3618,25
3260,DE000A2DA588,MXHN,MAX AUTOMATION SE NA O.N.,Common stock,EUR,2504644,2018-10-10,14:16,5.1,5.18,5.08,5.18,3022,5
3261,DE000ZAL1111,ZAL,ZALANDO SE,Common stock,EUR,2504863,2018-10-10,14:16,31.7,31.7,31.64,31.68,1391,12
3262,DE000BASF111,BAS,BASF SE NA O.N.,Common stock,EUR,2504663,2018-10-10,14:16,71.31,71.33,71.3,71.33,4648,28
3263,DE000A0JK2A8,AR4,AURELIUS EQ.OPP.   O.N.,Common stock,EUR,2504340,2018-10-10,14:16,40.74,40.82,40.74,40.82,295,5
3264,LU0635178014,E127,COMS.-MSCI EM.M.T.U.ETF I,ETF,EUR,2506035,2018-10-10,14:16,37.141999999999996,37.141999999999996,37.141999999999996,37.141999999999996,25,1
3265,FR0010869578,LYQK,LYX.BU.DA.(-2X)INV.UETF A,ETF,EUR,2505304,2018-10-10,14:16,34.882,34.882,34.882,34.882,35,2
3266,DE0005565204,DUE,DUERR AG O.N.,Common stock,EUR,2504956,2018-10-10,14:16,32.76,32.76,32.76,32.76,124,1
3267,DE0006070006,HOT,HOCHTIEF AG,Common stock,EUR,2505009,2018-10-10,14:16,137.4,137.4,137.4,137.4,73,1
3268,DE0007164600,SAP,SAP SE O.N.,Common stock,EUR,2505077,2018-10-10,14:16,100.1,100.14,99.99,100.08,15204,78
3269,DE0006047004,HEI,HEIDELBERGCEMENT AG O.N.,Common stock,EUR,2505002,2018-10-10,14:16,63.0,63.04,63.0,63.04,2532,10
3270,DE0007010803,RAA,RATIONAL AG,Common stock,EUR,2505070,2018-10-10,14:16,589.5,589.5,589.5,589.5,12,1
3271,US01609W1027,AHLA,ALIBABA GR.HLDG SP.ADR 1,Common stock,EUR,2506421,2018-10-10,14:16,121.79,121.79,121.38,121.38,268,7
3272,DE000A161N30,GLJ,GRENKE AG NA O.N.,Common stock,EUR,2504606,2018-10-10,14:16,92.75,92.75,92.6,92.6,101,4
3273,DE0006969603,PUM,PUMA SE,Common stock,EUR,2505067,2018-10-10,14:16,419.5,419.5,419.5,419.5,40,2
3274,DE0007030009,RHM,RHEINMETALL AG,Common stock,EUR,2505071,2018-10-10,14:16,77.94,77.94,77.86,77.86,526,8
3275,DE000KGX8881,KGX,KION GROUP AG,Common stock,EUR,2504811,2018-10-10,14:16,46.47,46.49,46.45,46.45,812,10
3276,DE000PAT1AG3,PAT,PATRIZIA IMMOBILIEN NA ON,Common stock,EUR,2504817,2018-10-10,14:16,16.47,16.5,16.47,16.47,670,5
3277,DE000SHA0159,SHA,SCHAEFFLER AG INH. VZO,Common stock,EUR,2504849,2018-10-10,14:16,9.937999999999999,9.937999999999999,9.934,9.934,1286,4
3278,DE0005103006,ADV,ADVA OPT.NETW.SE  O.N.,Common stock,EUR,2504881,2018-10-10,14:16,6.335,6.335,6.335,6.335,204,2
3279,DE000A1PHFF7,BOSS,HUGO BOSS AG NA O.N.,Common stock,EUR,2504512,2018-10-10,14:16,61.98,62.02,61.9,61.9,10081,46
3280,DE0008404005,ALV,ALLIANZ SE NA O.N.,Common stock,EUR,2505133,2018-10-10,14:16,189.72,189.86,189.7,189.7,2915,27
3281,DE0005785802,FME,FRESEN.MED.CARE KGAA O.N.,Common stock,EUR,2504974,2018-10-10,14:16,87.58,87.6,87.58,87.58,756,6
3282,DE0007037129,RWE,RWE AG ST O.N.,Common stock,EUR,2505072,2018-10-10,14:16,17.315,17.315,17.305,17.305,7806,9
3283,DE000ENAG999,EOAN,E.ON SE NA O.N.,Common stock,EUR,2504666,2018-10-10,14:16,8.437999999999999,8.441,8.437000000000001,8.437999999999999,6206,10
3284,DE0005140008,DBK,DEUTSCHE BANK AG NA O.N.,Common stock,EUR,2504888,2018-10-10,14:16,9.646,9.652000000000001,9.641,9.641,57010,55
3285,DE0007664039,VOW3,VOLKSWAGEN AG VZO O.N.,Common stock,EUR,2505114,2018-10-10,14:16,144.32,144.44,144.28,144.28,3233,29
3286,DE0005772206,FIE,FIELMANN AG O.N.,Common stock,EUR,2504969,2018-10-10,14:16,50.3,50.3,50.3,50.3,182,2
3287,DE0005785604,FRE,FRESENIUS SE+CO.KGAA O.N.,Common stock,EUR,2504973,2018-10-10,14:16,67.7,67.74,67.7,67.72,1952,11
3288,LU0484968812,XB4F,XTR.II ESG EUR CORP.BD 1D,ETF,EUR,2505978,2018-10-10,14:16,150.42,150.42,150.42,150.42,1297,1
3289,IE00BKM4GZ66,IS3N,IS C.MSCI EMIMI U.ETF DLA,ETF,EUR,2505427,2018-10-10,14:16,22.47,22.47,22.47,22.47,210,1
3290,BE0974293251,1NBA,ANHEUSER-BUSCH INBEV,Common stock,EUR,2504195,2018-10-10,14:16,75.34,75.34,75.34,75.34,10,1
3291,LU0274211480,DBXD,XTR.DAX 1C,ETF,EUR,2504269,2018-10-10,14:16,114.16,114.16,114.16,114.16,500,1
3292,DE0007664005,VOW,VOLKSWAGEN AG ST O.N.,Common stock,EUR,2505113,2018-10-10,14:16,141.9,141.9,141.8,141.8,191,3
3293,DE000FTG1111,FTK,FINTECH GROUP AG  NA O.N.,Common stock,EUR,2504808,2018-10-10,14:16,25.35,25.35,25.35,25.35,25,1
3294,DE0005470306,EVD,CTS EVENTIM KGAA,Common stock,EUR,2504934,2018-10-10,14:16,34.0,34.0,34.0,34.0,114,1
3295,DE0006452907,NEM,NEMETSCHEK SE O.N.,Common stock,EUR,2505040,2018-10-10,14:16,113.3,113.3,113.1,113.2,324,5
3296,IE00B6YX5B26,SPYV,SPDR S+P EM.MKTS DIVI.ETF,ETF,EUR,2505746,2018-10-10,14:16,12.998,12.998,12.998,12.998,1,1
3297,DE0006452907,NEM,NEMETSCHEK SE O.N.,Common stock,EUR,2505040,2018-10-10,14:17,113.2,113.3,113.1,113.1,573,10
3298,DE0005437305,COP,COMPUGROUP MED.SE O.N.,Common stock,EUR,2504932,2018-10-10,14:17,46.56,46.58,46.56,46.58,114,4
3299,DE000LED4000,OSR,OSRAM LICHT AG NA O.N.,Common stock,EUR,2504813,2018-10-10,14:17,31.66,31.66,31.6,31.6,2744,12
3300,DE000A0DNAY5,ACX,BET-AT-HOME.COM AG O.N.,Common stock,EUR,2504288,2018-10-10,14:17,44.98,45.12,44.98,44.98,1584,18
3301,DE000VTG9999,VT9,VTG AG O.N.,Common stock,EUR,2504857,2018-10-10,14:17,52.6,52.6,52.6,52.6,100,2
