date,store_id,y_label,y_pred
2019-09-24,75,6523.95,6037.3349609375
2019-09-25,75,5573.03,6942.5180664062
2019-09-26,75,7086.88,6910.3872070312
2019-09-27,75,5937.54,7415.6020507812
2019-09-28,75,7123.44,8036.1870117188
2019-09-29,75,6581.15,6782.6943359375
2019-09-30,75,9081.03,5437.7060546875
2019-09-24,76,10093.6,12336.92578125
2019-09-25,76,11811.51,12980.16796875
2019-09-26,76,8901.21,12258.87890625
2019-09-27,76,12277.13,13370.857421875
2019-09-28,76,16232.11,14195.9970703125
2019-09-29,76,12220.39,13796.05859375
2019-09-30,76,14222.99,11586.857421875
2019-09-24,77,2591.14,2903.3110351562
2019-09-25,77,2680.02,3520.244140625
2019-09-26,77,2310.06,3655.7253417969
2019-09-27,77,2714.08,3543.0712890625
2019-09-28,77,8890.58,3891.1564941406
2019-09-29,77,3684.46,4522.3525390625
2019-09-30,77,2190.38,4040.8168945312
2019-09-24,78,18649.35,30125.927734375
2019-09-25,78,15437.91,27474.84375
2019-09-26,78,19996.58,27991.12109375
2019-09-27,78,27862.93,26340.3125
2019-09-28,78,14872.86,25482.166015625
2019-09-29,78,21350.0,15724.705078125
2019-09-30,78,24243.88,28782.234375
2019-09-24,79,7066.42,8554.21875
2019-09-25,79,8465.6,9162.388671875
2019-09-26,79,8518.52,8931.8515625
2019-09-27,79,8309.76,9459.400390625
2019-09-28,79,12308.78,11103.939453125
2019-09-29,79,9303.72,11158.0546875
2019-09-30,79,11821.67,8458.1376953125
2019-09-24,80,6327.2,7330.9716796875
2019-09-25,80,5370.27,9032.2900390625
2019-09-26,80,6051.78,9048.2431640625
2019-09-27,80,6163.69,9289.3828125
2019-09-28,80,7913.88,9386.07421875
2019-09-29,80,6004.83,8360.435546875
2019-09-30,80,7070.5,7022.2802734375
2019-09-24,81,10740.55,13206.109375
2019-09-25,81,16882.48,14880.0078125
2019-09-26,81,11626.76,15200.4287109375
2019-09-27,81,11563.89,16912.26171875
2019-09-28,81,13953.56,17143.28515625
2019-09-29,81,12767.29,18237.0546875
2019-09-30,81,15325.26,13445.3173828125
2019-09-24,82,18644.05,23815.533203125
2019-09-25,82,18042.55,24820.541015625
2019-09-26,82,20024.27,27040.658203125
2019-09-27,82,21179.93,27531.4921875
2019-09-28,82,26829.71,30080.41015625
2019-09-29,82,20858.29,28207.853515625
2019-09-30,82,25868.95,22520.49609375
2019-09-24,83,4784.47,6485.6743164062
2019-09-25,83,6365.14,7702.435546875
2019-09-26,83,5886.77,7395.2626953125
2019-09-27,83,7658.68,8022.2939453125
2019-09-28,83,52027.79,8715.423828125
2019-09-29,83,6363.89,7335.9340820312
2019-09-30,83,95320.94,5931.349609375
2019-09-24,84,10280.38,15590.6572265625
2019-09-25,84,12606.97,16305.736328125
2019-09-26,84,13506.27,15452.7177734375
2019-09-27,84,14186.48,16601.31640625
2019-09-28,84,23396.29,18249.02734375
2019-09-29,84,15797.08,23649.01953125
2019-09-30,84,19075.28,15333.896484375
2019-09-24,85,14379.0,19361.60546875
2019-09-25,85,16570.23,21151.013671875
2019-09-26,85,17070.19,22110.654296875
2019-09-27,85,19920.84,24509.30859375
2019-09-28,85,29146.43,25738.2578125
2019-09-29,85,19056.85,26533.51171875
2019-09-30,85,29304.58,19337.935546875
2019-09-24,86,19189.39,23243.080078125
2019-09-25,86,20451.13,25944.09375
2019-09-26,86,18676.57,24218.4765625
2019-09-27,86,21396.03,25570.736328125
2019-09-28,86,28448.95,27596.724609375
2019-09-29,86,24804.8,25464.41015625
2019-09-30,86,26014.16,22744.236328125
2019-09-24,87,34817.7,39068.0234375
2019-09-25,87,33837.11,44535.9453125
2019-09-26,87,32969.1,40348.7578125
2019-09-27,87,36843.1,48151.1484375
2019-09-28,87,67866.62,62703.1015625
2019-09-29,87,39937.69,60729.3828125
2019-09-30,87,45830.59,41624.69921875
2019-09-24,88,4924.91,6040.4287109375
2019-09-25,88,8369.12,7414.0146484375
2019-09-26,88,5758.67,7239.2827148438
2019-09-27,88,5981.57,6958.947265625
2019-09-28,88,5984.45,7362.7109375
2019-09-29,88,6254.7,6975.314453125
2019-09-30,88,6492.62,6322.7563476562
2019-09-24,89,7609.24,9695.2568359375
2019-09-25,89,9071.3,11148.46484375
2019-09-26,89,8757.2,12881.58984375
2019-09-27,89,12140.56,11314.1708984375
2019-09-28,89,13594.49,12841.8427734375
2019-09-29,89,11704.78,12739.87890625
2019-09-30,89,12045.14,9290.3740234375
2019-09-24,90,17050.05,21362.5
2019-09-25,90,18058.2,25082.986328125
2019-09-26,90,20065.03,24034.408203125
2019-09-27,90,21158.61,27934.302734375
2019-09-28,90,27695.98,33264.0234375
2019-09-29,90,19605.55,34834.9453125
2019-09-30,90,26495.34,24694.3125
2019-09-24,91,22158.88,23369.818359375
2019-09-25,91,19001.78,24033.94921875
2019-09-26,91,18950.59,26280.638671875
2019-09-27,91,23112.24,21430.314453125
2019-09-28,91,11502.24,10749.7705078125
2019-09-29,91,23072.41,8014.6787109375
2019-09-30,91,27350.83,21945.169921875
2019-09-24,92,20933.94,24102.54296875
2019-09-25,92,21741.2,29809.310546875
2019-09-26,92,19915.46,28841.83203125
2019-09-27,92,23042.83,31729.294921875
2019-09-28,92,27649.97,34284.77734375
2019-09-29,92,22779.78,32757.7734375
2019-09-30,92,30401.01,27592.279296875
2019-09-24,93,18559.32,20716.224609375
2019-09-25,93,20332.39,22861.525390625
2019-09-26,93,17631.96,21399.953125
2019-09-27,93,19270.67,24030.486328125
