date,store_id,y_label,y_pred
2019-09-28,48,17275.4,17301.833984375
2019-09-29,48,12285.7,15814.4814453125
2019-09-30,48,14317.3,9609.548828125
2019-09-24,49,10978.5,8800.4384765625
2019-09-25,49,10022.7,9511.041015625
2019-09-26,49,8710.7,10635.32421875
2019-09-27,49,13023.0,12072.09765625
2019-09-28,49,20094.4,17424.33984375
2019-09-29,49,11755.1,16927.58203125
2019-09-30,49,13245.1,9343.8759765625
2019-09-24,50,10281.7,10703.4091796875
2019-09-25,50,18746.3,11560.3818359375
2019-09-26,50,12113.6,10656.142578125
2019-09-27,50,9181.0,12068.189453125
2019-09-28,50,20186.8,16063.6630859375
2019-09-29,50,14850.0,15975.6279296875
2019-09-30,50,18163.4,11307.0634765625
2019-09-24,51,4199.6,4689.2163085938
2019-09-25,51,3108.3,4669.4360351562
2019-09-26,51,3608.1,3645.0249023438
2019-09-27,51,4186.1,5118.2709960938
2019-09-28,51,6370.6,6554.8637695312
2019-09-29,51,6130.1,6233.9204101562
2019-09-30,51,6930.4,3549.6145019531
2019-09-24,52,4487.0,4396.5815429688
2019-09-25,52,8969.8,5686.3754882812
2019-09-26,52,6183.6,6246.083984375
2019-09-27,52,7786.9,7018.0834960938
2019-09-28,52,7428.7,9853.37890625
2019-09-29,52,6621.3,11540.3046875
2019-09-30,52,6285.6,5372.3383789062
2019-09-24,53,4504.7,4306.6416015625
2019-09-25,53,4973.3,4699.1655273438
2019-09-26,53,4495.2,4897.7651367188
2019-09-27,53,5667.6,5050.3208007812
2019-09-28,53,4618.2,5454.2177734375
2019-09-29,53,5024.3,5651.1123046875
2019-09-30,53,4312.9,4222.732421875
2019-09-24,54,35658.1,41983.546875
2019-09-25,54,37342.1,45202.5859375
2019-09-26,54,37977.5,42504.234375
2019-09-27,54,38746.7,70576.1953125
2019-09-28,54,94462.6,106380.484375
2019-09-29,54,37259.7,107473.3125
2019-09-30,54,41555.9,35966.8125
2019-09-24,55,23772.4,34479.59375
2019-09-25,55,37491.0,33507.890625
2019-09-26,55,27143.4,41455.98828125
2019-09-27,55,45311.3,60425.1875
2019-09-28,55,88806.5,89993.875
2019-09-29,55,20603.7,91889.71875
2019-09-30,55,25167.2,33659.83203125
2019-09-24,56,21970.8,27904.33203125
2019-09-25,56,28825.1,31355.6796875
2019-09-26,56,18122.1,34991.40234375
2019-09-27,56,27186.43,49059.859375
2019-09-28,56,65395.98,78994.1171875
2019-09-29,56,65295.7,73939.78125
2019-09-30,56,45316.7,27097.435546875
2019-09-24,57,4144.1,1696.2912597656
2019-09-25,57,2515.0,1704.3065185547
2019-09-26,57,1596.5,3767.1247558594
2019-09-27,57,3931.02,6366.8774414062
2019-09-28,57,15197.89,7863.8486328125
2019-09-29,57,890.4,6910.8383789062
2019-09-30,57,2129.7,3425.0361328125
2019-09-24,58,3272.3,3690.3256835938
2019-09-25,58,3364.1,3178.572265625
2019-09-26,58,3138.6,3939.1408691406
2019-09-27,58,3623.5,9230.2001953125
2019-09-28,58,14244.1,11106.9189453125
